code_r;desig_r;dif;jour;month;mois;annee;num_man;code_p;design_p;poste;type_nav;nom_nav;sejour;num_gros;pavilion
503;CHELIFF 6;01:10:00;30;3;Mars;2013;840;1;ENTREE;POSTE 24;CEREALIER;ARWAD ISLAND;3;20130201;MALTE
505;CAP CARBON;01:10:00;30;3;Mars;2013;840;1;ENTREE;POSTE 24;CEREALIER;ARWAD ISLAND;3;20130201;MALTE
506;CAP SIGLI;01:10:00;30;3;Mars;2013;840;1;ENTREE;POSTE 24;CEREALIER;ARWAD ISLAND;3;20130201;MALTE
503;CHELIFF 6;00:45:00;30;3;Mars;2013;842;2;SORTIE;POSTE 14;CARGO;LIM;5;20130340;SAINT-VINCENT ET GRENADINE
505;CAP CARBON;00:45:00;30;3;Mars;2013;842;2;SORTIE;POSTE 14;CARGO;LIM;5;20130340;SAINT-VINCENT ET GRENADINE
506;CAP SIGLI;00:45:00;30;3;Mars;2013;842;2;SORTIE;POSTE 14;CARGO;LIM;5;20130340;SAINT-VINCENT ET GRENADINE
503;CHELIFF 6;00:39:53;30;3;Mars;2013;843;1;ENTREE;POSTE 14;CARGO;MISSOURIBORG;5;20130385;ALLEMAGNE
505;CAP CARBON;00:39:53;30;3;Mars;2013;843;1;ENTREE;POSTE 14;CARGO;MISSOURIBORG;5;20130385;ALLEMAGNE
506;CAP SIGLI;00:39:53;30;3;Mars;2013;843;1;ENTREE;POSTE 14;CARGO;MISSOURIBORG;5;20130385;ALLEMAGNE
505;CAP CARBON;00:45:00;30;3;Mars;2013;844;2;SORTIE;POSTE 19;BITUMIER;AIN ZEFT;1;20130395;ALGERIE
506;CAP SIGLI;00:45:00;30;3;Mars;2013;844;2;SORTIE;POSTE 19;BITUMIER;AIN ZEFT;1;20130395;ALGERIE
506;CAP SIGLI;00:40:00;30;3;Mars;2013;845;1;ENTREE;POSTE 19;CARGO;ALFA TWILIGHT;3;20130373;MALTE
503;CHELIFF 6;00:45:00;30;3;Mars;2013;846;2;SORTIE;POSTE 18;CARGO;SOUTHERN BREEZE;1;20130380;MALTE
503;CHELIFF 6;01:20:00;30;3;Mars;2013;847;1;ENTREE;POSTE 18;CARGO;ISTRA;4;20130368;SLOVAQUIE
503;CHELIFF 6;00:54:59;31;3;Mars;2013;849;11;MOUVEMENT;POSTE 22;PORTE CONTENEURS;PATRICIA RICKMERS;9;20130370;ALLEMAGNE
503;CHELIFF 6;01:24:40;31;3;Mars;2013;850;1;ENTREE;POSTE 21;CEREALIER;NORD SEOUL;6;20130408;SINGAPOUR
505;CAP CARBON;01:24:40;31;3;Mars;2013;850;1;ENTREE;POSTE 21;CEREALIER;NORD SEOUL;6;20130408;SINGAPOUR
506;CAP SIGLI;01:24:40;31;3;Mars;2013;850;1;ENTREE;POSTE 21;CEREALIER;NORD SEOUL;6;20130408;SINGAPOUR
505;CAP CARBON;01:00:00;31;3;Mars;2013;851;1;ENTREE;POSTE 26;GAZIER;BRIDES;3;20130353;ALGERIE
506;CAP SIGLI;01:00:00;31;3;Mars;2013;851;1;ENTREE;POSTE 26;GAZIER;BRIDES;3;20130353;ALGERIE
503;CHELIFF 6;00:20:00;31;3;Mars;2013;852;2;SORTIE;POSTE 12;CARGO;FEHN HEAVEN;4;20130355;ANTIGUA ET BARBUDA
503;CHELIFF 6;00:30:00;31;3;Mars;2013;853;1;ENTREE;POSTE 12;CARGO;JANA;4;20130382;SAINT-VINCENT ET GRENADINE
505;CAP CARBON;00:59:53;31;3;Mars;2013;854;1;ENTREE;POSTE 15;RO/RO;GAZALLE;2;20130419;PANAMA
506;CAP SIGLI;00:59:53;31;3;Mars;2013;854;1;ENTREE;POSTE 15;RO/RO;GAZALLE;2;20130419;PANAMA
503;CHELIFF 6;00:30:07;1;4;Avril;2013;855;2;SORTIE;RADE;CARGO;TRI BAY;4;20130399;PANAMA
503;CHELIFF 6;00:40:00;1;4;Avril;2013;856;1;ENTREE;POSTE 11;CARGO;OSTRIA;3;20130381;MALTE
507;CAP BOUAK 2;00:25:00;29;3;Mars;2013;857;2;SORTIE;POSTE 18;CARGO;BIESBOSCH;2;20130363;PAYS-BAS
503;CHELIFF 6;01:10:00;31;3;Mars;2013;858;2;SORTIE;POSTE 22;PORTE CONTENEURS;MSC FUJI;5;20130362;LIBERIA
505;CAP CARBON;01:10:00;31;3;Mars;2013;858;2;SORTIE;POSTE 22;PORTE CONTENEURS;MSC FUJI;5;20130362;LIBERIA
506;CAP SIGLI;01:10:00;31;3;Mars;2013;858;2;SORTIE;POSTE 22;PORTE CONTENEURS;MSC FUJI;5;20130362;LIBERIA
507;CAP BOUAK 2;00:35:07;28;3;Mars;2013;859;4;MOUVEMENT QUAI/RADE;RADE;CARGO;TRI BAY;4;20130399;PANAMA
503;CHELIFF 6;01:40:01;1;4;Avril;2013;860;8;LOCATION;POSTE 17;CEREALIER;BARU SATU;5;20130226;PANAMA
503;CHELIFF 6;00:50:00;1;4;Avril;2013;861;1;ENTREE;POSTE 09;RO/RO;VAAGEN;2;20130410;BELIZE
505;CAP CARBON;00:50:00;1;4;Avril;2013;861;1;ENTREE;POSTE 09;RO/RO;VAAGEN;2;20130410;BELIZE
506;CAP SIGLI;00:50:00;1;4;Avril;2013;861;1;ENTREE;POSTE 09;RO/RO;VAAGEN;2;20130410;BELIZE
503;CHELIFF 6;00:34:59;2;4;Avril;2013;862;2;SORTIE;POSTE 19;CARGO;ALFA TWILIGHT;3;20130373;MALTE
505;CAP CARBON;00:45:20;2;4;Avril;2013;863;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130420;ILES MARSHALL
506;CAP SIGLI;00:45:20;2;4;Avril;2013;863;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130420;ILES MARSHALL
505;CAP CARBON;01:00:00;2;4;Avril;2013;864;2;SORTIE;POSTE 15;RO/RO;GAZALLE;2;20130419;PANAMA
506;CAP SIGLI;01:00:00;2;4;Avril;2013;864;2;SORTIE;POSTE 15;RO/RO;GAZALLE;2;20130419;PANAMA
503;CHELIFF 6;00:50:01;2;4;Avril;2013;865;2;SORTIE;POSTE 24;CEREALIER;ARWAD ISLAND;3;20130201;MALTE
505;CAP CARBON;00:50:01;2;4;Avril;2013;865;2;SORTIE;POSTE 24;CEREALIER;ARWAD ISLAND;3;20130201;MALTE
506;CAP SIGLI;00:50:01;2;4;Avril;2013;865;2;SORTIE;POSTE 24;CEREALIER;ARWAD ISLAND;3;20130201;MALTE
505;CAP CARBON;01:00:00;2;4;Avril;2013;866;1;ENTREE;POSTE 24;CARGO;BSLE TERESA;1;20130412;MALTE
506;CAP SIGLI;01:00:00;2;4;Avril;2013;866;1;ENTREE;POSTE 24;CARGO;BSLE TERESA;1;20130412;MALTE
503;CHELIFF 6;00:20:12;2;4;Avril;2013;867;2;SORTIE;POSTE 16;CARGO;NEREIDA;5;20130364;ALBANIE
505;CAP CARBON;00:20:12;2;4;Avril;2013;867;2;SORTIE;POSTE 16;CARGO;NEREIDA;5;20130364;ALBANIE
506;CAP SIGLI;00:20:12;2;4;Avril;2013;867;2;SORTIE;POSTE 16;CARGO;NEREIDA;5;20130364;ALBANIE
503;CHELIFF 6;01:05:01;2;4;Avril;2013;868;1;ENTREE;POSTE 16;CARGO;ATLANT;7;20130392;BELIZE
505;CAP CARBON;01:05:01;2;4;Avril;2013;868;1;ENTREE;POSTE 16;CARGO;ATLANT;7;20130392;BELIZE
506;CAP SIGLI;01:05:01;2;4;Avril;2013;868;1;ENTREE;POSTE 16;CARGO;ATLANT;7;20130392;BELIZE
503;CHELIFF 6;00:20:00;2;4;Avril;2013;869;2;SORTIE;POSTE 13;CARGO;KALELI ANA;5;20130372;COMORES
503;CHELIFF 6;00:35:19;2;4;Avril;2013;870;1;ENTREE;POSTE 13;CARGO;SCL NICOLE;6;20130393;LIBERIA
503;CHELIFF 6;00:49:59;3;4;Avril;2013;872;2;SORTIE;POSTE 09;RO/RO;VAAGEN;2;20130410;BELIZE
505;CAP CARBON;00:49:59;3;4;Avril;2013;872;2;SORTIE;POSTE 09;RO/RO;VAAGEN;2;20130410;BELIZE
506;CAP SIGLI;00:49:59;3;4;Avril;2013;872;2;SORTIE;POSTE 09;RO/RO;VAAGEN;2;20130410;BELIZE
505;CAP CARBON;00:50:00;3;4;Avril;2013;874;2;SORTIE;POSTE 24;CARGO;BSLE TERESA;1;20130412;MALTE
506;CAP SIGLI;00:50:00;3;4;Avril;2013;874;2;SORTIE;POSTE 24;CARGO;BSLE TERESA;1;20130412;MALTE
503;CHELIFF 6;00:50:00;3;4;Avril;2013;875;1;ENTREE;POSTE 15;RO/RO;CARIBANA EXPRESS;3;20130414;PANAMA
506;CAP SIGLI;00:50:00;3;4;Avril;2013;875;1;ENTREE;POSTE 15;RO/RO;CARIBANA EXPRESS;3;20130414;PANAMA
505;CAP CARBON;00:25:00;3;4;Avril;2013;877;2;SORTIE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130420;ILES MARSHALL
506;CAP SIGLI;00:25:00;3;4;Avril;2013;877;2;SORTIE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130420;ILES MARSHALL
503;CHELIFF 6;02:15:20;3;4;Avril;2013;878;1;ENTREE;POSTE 02;PETROLIER;NS  LOTUS;1;20130434;LIBERIA
505;CAP CARBON;02:15:20;3;4;Avril;2013;878;1;ENTREE;POSTE 02;PETROLIER;NS  LOTUS;1;20130434;LIBERIA
506;CAP SIGLI;02:15:20;3;4;Avril;2013;878;1;ENTREE;POSTE 02;PETROLIER;NS  LOTUS;1;20130434;LIBERIA
503;CHELIFF 6;00:45:00;3;4;Avril;2013;879;2;SORTIE;POSTE 26;GAZIER;BRIDES;3;20130353;ALGERIE
505;CAP CARBON;00:45:00;3;4;Avril;2013;879;2;SORTIE;POSTE 26;GAZIER;BRIDES;3;20130353;ALGERIE
507;CAP BOUAK 2;00:25:00;3;4;Avril;2013;880;1;ENTREE;RADE;CARGO;ELENI K III;3;20130430;MALTE
507;CAP BOUAK 2;00:35:00;3;4;Avril;2013;881;2;SORTIE;POSTE 18;CARGO;ISTRA;4;20130368;SLOVAQUIE
503;CHELIFF 6;00:35:00;3;4;Avril;2013;882;1;ENTREE;POSTE 19;CARGO;IBN SINA II;1;20130426;ALGERIE
505;CAP CARBON;00:35:00;3;4;Avril;2013;882;1;ENTREE;POSTE 19;CARGO;IBN SINA II;1;20130426;ALGERIE
503;CHELIFF 6;00:35:00;3;4;Avril;2013;883;4;MOUVEMENT QUAI/RADE;RADE;CARGO;ELENI K III;3;20130430;MALTE
503;CHELIFF 6;01:20:00;3;4;Avril;2013;884;1;ENTREE;RADE;CARGO;ALAA 1;12;20130437;JAMAIQUE
505;CAP CARBON;01:20:00;3;4;Avril;2013;884;1;ENTREE;RADE;CARGO;ALAA 1;12;20130437;JAMAIQUE
506;CAP SIGLI;01:20:00;3;4;Avril;2013;884;1;ENTREE;RADE;CARGO;ALAA 1;12;20130437;JAMAIQUE
506;CAP SIGLI;05:30:07;3;4;Avril;2013;885;9;ASSISTANCE SAUVETAGE;RADE;CARGO;ALAA 1;12;20130437;JAMAIQUE
505;CAP CARBON;01:30:00;3;4;Avril;2013;886;11;MOUVEMENT;POSTE 15;RO/RO;CARIBANA EXPRESS;3;20130414;PANAMA
503;CHELIFF 6;00:55:01;3;4;Avril;2013;887;1;ENTREE;POSTE 18;CARGO;CEDEIRA;3;20130415;ESPAGNE
503;CHELIFF 6;00:40:07;4;4;Avril;2013;888;2;SORTIE;POSTE 12;CARGO;JANA;4;20130382;SAINT-VINCENT ET GRENADINE
503;CHELIFF 6;00:40:00;4;4;Avril;2013;889;1;ENTREE;POSTE 12;CARGO;CDRY BLACK;2;20130409;ITALIE
503;CHELIFF 6;00:40:00;4;4;Avril;2013;891;1;ENTREE;POSTE 24;CARGO;WADDENS;1;20130423;LETTONIE
503;CHELIFF 6;00:25:00;4;4;Avril;2013;892;2;SORTIE;POSTE 11;CARGO;OSTRIA;3;20130381;MALTE
503;CHELIFF 6;00:30:00;4;4;Avril;2013;893;1;ENTREE;RADE;PORTE CONTENEURS;SLOMAN DISPATCHER;3;20130406;ANTIGUA ET BARBUDA
505;CAP CARBON;00:30:00;4;4;Avril;2013;893;1;ENTREE;RADE;PORTE CONTENEURS;SLOMAN DISPATCHER;3;20130406;ANTIGUA ET BARBUDA
506;CAP SIGLI;00:30:00;4;4;Avril;2013;893;1;ENTREE;RADE;PORTE CONTENEURS;SLOMAN DISPATCHER;3;20130406;ANTIGUA ET BARBUDA
503;CHELIFF 6;00:40:00;4;4;Avril;2013;894;2;SORTIE;POSTE 02;PETROLIER;NS  LOTUS;1;20130434;LIBERIA
505;CAP CARBON;00:40:00;4;4;Avril;2013;894;2;SORTIE;POSTE 02;PETROLIER;NS  LOTUS;1;20130434;LIBERIA
506;CAP SIGLI;00:40:00;4;4;Avril;2013;894;2;SORTIE;POSTE 02;PETROLIER;NS  LOTUS;1;20130434;LIBERIA
503;CHELIFF 6;00:40:00;4;4;Avril;2013;895;11;MOUVEMENT;POSTE 02;NAVIRE CARBURANT;SARACENA;6;20130407;ITALIE
505;CAP CARBON;00:40:00;4;4;Avril;2013;895;11;MOUVEMENT;POSTE 02;NAVIRE CARBURANT;SARACENA;6;20130407;ITALIE
506;CAP SIGLI;00:40:00;4;4;Avril;2013;895;11;MOUVEMENT;POSTE 02;NAVIRE CARBURANT;SARACENA;6;20130407;ITALIE
503;CHELIFF 6;00:25:00;4;4;Avril;2013;896;2;SORTIE;POSTE 14;CARGO;MISSOURIBORG;5;20130385;ALLEMAGNE
505;CAP CARBON;00:25:00;4;4;Avril;2013;896;2;SORTIE;POSTE 14;CARGO;MISSOURIBORG;5;20130385;ALLEMAGNE
506;CAP SIGLI;00:25:00;4;4;Avril;2013;896;2;SORTIE;POSTE 14;CARGO;MISSOURIBORG;5;20130385;ALLEMAGNE
503;CHELIFF 6;00:50:00;4;4;Avril;2013;897;1;ENTREE;POSTE 14;CARGO;SEA STEAMER;5;20130397;SINGAPOUR
505;CAP CARBON;00:35:00;4;4;Avril;2013;898;2;SORTIE;POSTE 19;CARGO;IBN SINA II;1;20130426;ALGERIE
506;CAP SIGLI;00:35:00;4;4;Avril;2013;898;2;SORTIE;POSTE 19;CARGO;IBN SINA II;1;20130426;ALGERIE
503;CHELIFF 6;00:45:00;4;4;Avril;2013;899;1;ENTREE;POSTE 19;CARGO;FLINTER  RUBY;4;20130400;PAYS-BAS
503;CHELIFF 6;00:25:00;5;4;Avril;2013;900;2;SORTIE;POSTE 02;NAVIRE CARBURANT;SARACENA;6;20130407;ITALIE
505;CAP CARBON;00:25:00;5;4;Avril;2013;900;2;SORTIE;POSTE 02;NAVIRE CARBURANT;SARACENA;6;20130407;ITALIE
506;CAP SIGLI;00:25:00;5;4;Avril;2013;900;2;SORTIE;POSTE 02;NAVIRE CARBURANT;SARACENA;6;20130407;ITALIE
505;CAP CARBON;01:05:00;5;4;Avril;2013;901;1;ENTREE;POSTE 01;NAVIRE CARBURANT;MINITANK SIX;2;20130444;MALTE
506;CAP SIGLI;01:05:00;5;4;Avril;2013;901;1;ENTREE;POSTE 01;NAVIRE CARBURANT;MINITANK SIX;2;20130444;MALTE
505;CAP CARBON;02:14:53;5;4;Avril;2013;902;1;ENTREE;SPM;PETROLIER;DELTA  IOS;1;20130448;GRECE
506;CAP SIGLI;02:14:53;5;4;Avril;2013;902;1;ENTREE;SPM;PETROLIER;DELTA  IOS;1;20130448;GRECE
506;CAP SIGLI;17:00:07;5;4;Avril;2013;903;7;ASSISTANCE SPM;SPM;PETROLIER;DELTA  IOS;1;20130448;GRECE
503;CHELIFF 6;00:30:00;5;4;Avril;2013;904;2;SORTIE;POSTE 24;CARGO;WADDENS;1;20130423;LETTONIE
503;CHELIFF 6;01:00:12;5;4;Avril;2013;905;1;ENTREE;POSTE 24;CEREALIER;ORLA;2;20130321;MALTE
505;CAP CARBON;01:00:12;5;4;Avril;2013;905;1;ENTREE;POSTE 24;CEREALIER;ORLA;2;20130321;MALTE
507;CAP BOUAK 2;01:00:12;5;4;Avril;2013;905;1;ENTREE;POSTE 24;CEREALIER;ORLA;2;20130321;MALTE
503;CHELIFF 6;00:34:53;6;4;Avril;2013;906;4;MOUVEMENT QUAI/RADE;RADE;PORTE CONTENEURS;SLOMAN DISPATCHER;3;20130406;ANTIGUA ET BARBUDA
505;CAP CARBON;00:34:53;6;4;Avril;2013;906;4;MOUVEMENT QUAI/RADE;RADE;PORTE CONTENEURS;SLOMAN DISPATCHER;3;20130406;ANTIGUA ET BARBUDA
507;CAP BOUAK 2;00:34:53;6;4;Avril;2013;906;4;MOUVEMENT QUAI/RADE;RADE;PORTE CONTENEURS;SLOMAN DISPATCHER;3;20130406;ANTIGUA ET BARBUDA
503;CHELIFF 6;00:20:00;6;4;Avril;2013;907;5;MOUVEMENT RADE/QUAI;RADE;CARGO;ELENI K III;3;20130430;MALTE
503;CHELIFF 6;00:55:20;6;4;Avril;2013;908;2;SORTIE;POSTE 17;CEREALIER;BOKA;10;20130190;SAINT-VINCENT ET GRENADINE
505;CAP CARBON;00:55:20;6;4;Avril;2013;908;2;SORTIE;POSTE 17;CEREALIER;BOKA;10;20130190;SAINT-VINCENT ET GRENADINE
507;CAP BOUAK 2;00:55:20;6;4;Avril;2013;908;2;SORTIE;POSTE 17;CEREALIER;BOKA;10;20130190;SAINT-VINCENT ET GRENADINE
507;CAP BOUAK 2;00:19:59;6;4;Avril;2013;909;1;ENTREE;POSTE 17;CARGO;CORAL SOLEIL;0;20130445;MALTE
505;CAP CARBON;08:00:00;6;4;Avril;2013;910;7;ASSISTANCE SPM;SPM;PETROLIER;DELTA  IOS;1;20130448;GRECE
505;CAP CARBON;00:25:00;6;4;Avril;2013;911;2;SORTIE;SPM;PETROLIER;DELTA  IOS;1;20130448;GRECE
503;CHELIFF 6;01:00:00;6;4;Avril;2013;912;2;SORTIE;POSTE 21;CEREALIER;NORD SEOUL;6;20130408;SINGAPOUR
506;CAP SIGLI;01:00:00;6;4;Avril;2013;912;2;SORTIE;POSTE 21;CEREALIER;NORD SEOUL;6;20130408;SINGAPOUR
507;CAP BOUAK 2;01:00:00;6;4;Avril;2013;912;2;SORTIE;POSTE 21;CEREALIER;NORD SEOUL;6;20130408;SINGAPOUR
503;CHELIFF 6;01:05:07;6;4;Avril;2013;913;1;ENTREE;POSTE 21;CEREALIER;PAN FOECE;6;20130439;LIBERIA
506;CAP SIGLI;01:05:07;6;4;Avril;2013;913;1;ENTREE;POSTE 21;CEREALIER;PAN FOECE;6;20130439;LIBERIA
507;CAP BOUAK 2;01:05:07;6;4;Avril;2013;913;1;ENTREE;POSTE 21;CEREALIER;PAN FOECE;6;20130439;LIBERIA
503;CHELIFF 6;00:30:07;6;4;Avril;2013;914;2;SORTIE;POSTE 15;RO/RO;CARIBANA EXPRESS;3;20130414;PANAMA
503;CHELIFF 6;00:25:00;6;4;Avril;2013;915;2;SORTIE;POSTE 18;CARGO;CEDEIRA;3;20130415;ESPAGNE
505;CAP CARBON;00:20:00;6;4;Avril;2013;916;2;SORTIE;RADE;CARGO;ELENI K III;3;20130430;MALTE
505;CAP CARBON;00:14:53;6;4;Avril;2013;917;2;SORTIE;POSTE 12;CARGO;CDRY BLACK;2;20130409;ITALIE
503;CHELIFF 6;00:29:53;6;4;Avril;2013;918;1;ENTREE;POSTE 11;CARGO;CDRY BROWN;4;20130413;ITALIE
505;CAP CARBON;00:25:00;6;4;Avril;2013;919;1;ENTREE;POSTE 12;CARGO;LIRA;3;20130436;BELIZE
503;CHELIFF 6;00:20:00;6;4;Avril;2013;920;2;SORTIE;POSTE 17;CARGO;CORAL SOLEIL;0;20130445;MALTE
507;CAP BOUAK 2;00:55:02;6;4;Avril;2013;921;1;ENTREE;POSTE 18;CARGO;SEA  PROSPECT;4;20130402;CHYPRE
505;CAP CARBON;01:05:00;7;4;Avril;2013;922;1;ENTREE;POSTE 17;CEREALIER;BARU SATU;5;20130226;PANAMA
506;CAP SIGLI;01:05:00;7;4;Avril;2013;922;1;ENTREE;POSTE 17;CEREALIER;BARU SATU;5;20130226;PANAMA
507;CAP BOUAK 2;01:05:00;7;4;Avril;2013;922;1;ENTREE;POSTE 17;CEREALIER;BARU SATU;5;20130226;PANAMA
505;CAP CARBON;01:10:12;7;4;Avril;2013;923;2;SORTIE;POSTE 22;PORTE CONTENEURS;PATRICIA RICKMERS;9;20130370;ALLEMAGNE
506;CAP SIGLI;01:10:12;7;4;Avril;2013;923;2;SORTIE;POSTE 22;PORTE CONTENEURS;PATRICIA RICKMERS;9;20130370;ALLEMAGNE
507;CAP BOUAK 2;01:10:12;7;4;Avril;2013;923;2;SORTIE;POSTE 22;PORTE CONTENEURS;PATRICIA RICKMERS;9;20130370;ALLEMAGNE
505;CAP CARBON;00:29:53;7;4;Avril;2013;924;5;MOUVEMENT RADE/QUAI;RADE;PORTE CONTENEURS;SLOMAN DISPATCHER;3;20130406;ANTIGUA ET BARBUDA
506;CAP SIGLI;00:29:53;7;4;Avril;2013;924;5;MOUVEMENT RADE/QUAI;RADE;PORTE CONTENEURS;SLOMAN DISPATCHER;3;20130406;ANTIGUA ET BARBUDA
507;CAP BOUAK 2;00:29:53;7;4;Avril;2013;924;5;MOUVEMENT RADE/QUAI;RADE;PORTE CONTENEURS;SLOMAN DISPATCHER;3;20130406;ANTIGUA ET BARBUDA
505;CAP CARBON;01:20:00;7;4;Avril;2013;925;1;ENTREE;POSTE 09;RO/RO;CAP CAMARAT;3;20130429;PANAMA
506;CAP SIGLI;01:20:00;7;4;Avril;2013;925;1;ENTREE;POSTE 09;RO/RO;CAP CAMARAT;3;20130429;PANAMA
505;CAP CARBON;00:19:40;7;4;Avril;2013;926;2;SORTIE;POSTE 01;NAVIRE CARBURANT;MINITANK SIX;2;20130444;MALTE
506;CAP SIGLI;00:19:40;7;4;Avril;2013;926;2;SORTIE;POSTE 01;NAVIRE CARBURANT;MINITANK SIX;2;20130444;MALTE
505;CAP CARBON;00:50:00;7;4;Avril;2013;927;2;SORTIE;POSTE 24;CEREALIER;ORLA;2;20130321;MALTE
506;CAP SIGLI;00:50:00;7;4;Avril;2013;927;2;SORTIE;POSTE 24;CEREALIER;ORLA;2;20130321;MALTE
507;CAP BOUAK 2;00:50:00;7;4;Avril;2013;927;2;SORTIE;POSTE 24;CEREALIER;ORLA;2;20130321;MALTE
505;CAP CARBON;01:04:40;7;4;Avril;2013;928;1;ENTREE;POSTE 24;CEREALIER;FALCON TRADER II;3;20130403;PHILIPPINES
506;CAP SIGLI;01:04:40;7;4;Avril;2013;928;1;ENTREE;POSTE 24;CEREALIER;FALCON TRADER II;3;20130403;PHILIPPINES
507;CAP BOUAK 2;01:04:40;7;4;Avril;2013;928;1;ENTREE;POSTE 24;CEREALIER;FALCON TRADER II;3;20130403;PHILIPPINES
505;CAP CARBON;00:45:00;7;4;Avril;2013;929;2;SORTIE;RADE;PORTE CONTENEURS;SLOMAN DISPATCHER;3;20130406;ANTIGUA ET BARBUDA
506;CAP SIGLI;00:45:00;7;4;Avril;2013;929;2;SORTIE;RADE;PORTE CONTENEURS;SLOMAN DISPATCHER;3;20130406;ANTIGUA ET BARBUDA
507;CAP BOUAK 2;00:45:00;7;4;Avril;2013;929;2;SORTIE;RADE;PORTE CONTENEURS;SLOMAN DISPATCHER;3;20130406;ANTIGUA ET BARBUDA
505;CAP CARBON;00:50:00;7;4;Avril;2013;930;1;ENTREE;POSTE 22;PORTE CONTENEURS;FAS DAMMAM;2;20130379;BAHAMAS
506;CAP SIGLI;00:50:00;7;4;Avril;2013;930;1;ENTREE;POSTE 22;PORTE CONTENEURS;FAS DAMMAM;2;20130379;BAHAMAS
507;CAP BOUAK 2;00:50:00;7;4;Avril;2013;930;1;ENTREE;POSTE 22;PORTE CONTENEURS;FAS DAMMAM;2;20130379;BAHAMAS
507;CAP BOUAK 2;00:45:00;8;4;Avril;2013;931;2;SORTIE;POSTE 19;CARGO;FLINTER  RUBY;4;20130400;PAYS-BAS
507;CAP BOUAK 2;00:50:00;8;4;Avril;2013;932;1;ENTREE;POSTE 19;CARGO;PALOVIT;3;20130428;PANAMA
505;CAP CARBON;01:00:07;8;4;Avril;2013;933;1;ENTREE;POSTE 18;RO/RO;HANSALAND;1;20130451;BAHAMAS
506;CAP SIGLI;01:00:07;8;4;Avril;2013;933;1;ENTREE;POSTE 18;RO/RO;HANSALAND;1;20130451;BAHAMAS
503;CHELIFF 6;00:35:00;8;4;Avril;2013;934;1;ENTREE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20130464;ITALIE
505;CAP CARBON;00:35:00;8;4;Avril;2013;934;1;ENTREE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20130464;ITALIE
506;CAP SIGLI;00:35:00;8;4;Avril;2013;934;1;ENTREE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20130464;ITALIE
505;CAP CARBON;02:39:59;8;4;Avril;2013;935;1;ENTREE;SPM;PETROLIER;SUEZ FUZEYYA;1;20130465;ILES MARSHALL
506;CAP SIGLI;02:39:59;8;4;Avril;2013;935;1;ENTREE;SPM;PETROLIER;SUEZ FUZEYYA;1;20130465;ILES MARSHALL
506;CAP SIGLI;00:40:07;8;4;Avril;2013;936;1;ENTREE;POSTE 26;CARGO;PADNA;4;20130440;SAINT-VINCENT ET GRENADINE
507;CAP BOUAK 2;00:30:00;8;4;Avril;2013;937;2;SORTIE;POSTE 13;CARGO;SCL NICOLE;6;20130393;LIBERIA
503;CHELIFF 6;00:39:53;9;4;Avril;2013;938;2;SORTIE;POSTE 14;CARGO;SEA STEAMER;5;20130397;SINGAPOUR
503;CHELIFF 6;00:45:07;9;4;Avril;2013;939;1;ENTREE;POSTE 14;CARGO;NATACHA C;4;20130427;ROYAUME-UNI
506;CAP SIGLI;00:45:07;9;4;Avril;2013;939;1;ENTREE;POSTE 14;CARGO;NATACHA C;4;20130427;ROYAUME-UNI
507;CAP BOUAK 2;00:45:07;9;4;Avril;2013;939;1;ENTREE;POSTE 14;CARGO;NATACHA C;4;20130427;ROYAUME-UNI
503;CHELIFF 6;00:39:59;9;4;Avril;2013;940;2;SORTIE;POSTE 16;CARGO;ATLANT;7;20130392;BELIZE
506;CAP SIGLI;00:39:59;9;4;Avril;2013;940;2;SORTIE;POSTE 16;CARGO;ATLANT;7;20130392;BELIZE
507;CAP BOUAK 2;00:39:59;9;4;Avril;2013;940;2;SORTIE;POSTE 16;CARGO;ATLANT;7;20130392;BELIZE
503;CHELIFF 6;00:55:00;9;4;Avril;2013;941;1;ENTREE;POSTE 16;CEREALIER;KARYSTOS;5;20130446;MALTE
506;CAP SIGLI;00:55:00;9;4;Avril;2013;941;1;ENTREE;POSTE 16;CEREALIER;KARYSTOS;5;20130446;MALTE
507;CAP BOUAK 2;00:55:00;9;4;Avril;2013;941;1;ENTREE;POSTE 16;CEREALIER;KARYSTOS;5;20130446;MALTE
507;CAP BOUAK 2;00:30:00;9;4;Avril;2013;942;2;SORTIE;POSTE 12;CARGO;LIRA;3;20130436;BELIZE
505;CAP CARBON;02:44:47;8;4;Avril;2013;943;7;ASSISTANCE SPM;SPM;PETROLIER;SUEZ FUZEYYA;1;20130465;ILES MARSHALL
505;CAP CARBON;00:20:00;9;4;Avril;2013;945;2;SORTIE;SPM;PETROLIER;SUEZ FUZEYYA;1;20130465;ILES MARSHALL
503;CHELIFF 6;01:55:12;9;4;Avril;2013;946;1;ENTREE;POSTE 02;PETROLIER;ATLANTIC EXPLORER;1;20130472;ROYAUME-UNI
